1-ImperialValley-02.dat,2-Chi-ChiTaiwan-06.dat,3-Northridge-01.dat,4-Chi-ChiTaiwan-04.dat,5-SuperstitionHills-02.dat,6-Coalinga-01.dat,7-Northridge-01.dat,8-SuperstitionHills-02.dat,9-ImperialValley-06.dat,10-ImperialValley-06.dat,11-ImperialValley-06.dat,12-Northridge-01.dat,13-Northridge-01.dat,14-Northridge-01.dat,15-Chi-ChiTaiwan.dat,16-Northridge-01.dat,17-Landers.dat,18-LomaPrieta.dat,19-SuperstitionHills-02.dat,20-HectorMine.dat,21-Northridge-01.dat,22-Chi-ChiTaiwan.dat,23-KernCounty.dat,24-ImperialValley-02.dat,25-LomaPrieta.dat,26-KobeJapan.dat,27-MorganHill.dat,28-TaiwanSMART1(40).dat,29-ImperialValley-06.dat,30-LomaPrieta.dat,31-LomaPrieta.dat,32-Northridge-01.dat,33-LomaPrieta.dat,34-Chi-ChiTaiwan.dat,35-Northridge-01.dat,36-Landers.dat,37-LomaPrieta.dat,38-KernCounty.dat,39-IrpiniaItaly-02.dat,40-Coalinga-01.dat
0.44087286516190766,0.41107549920916436,0.3864263785191929,0.5243892295332759,0.653454414434381,0.3821345604990275,0.5320871937049525,0.40050030826664285,0.40076597821222765,0.5065027640021544,0.349502466714948,0.40130421407894074,inf,inf,0.32078614240153164,0.5902655750873941,inf,0.4946069851325168,0.3179825644174821,inf,0.3301582539461797,0.29079534504231336,0.3473456591181109,0.534109385952096,0.3921839824137843,0.28300480664866656,0.5041409506345865,0.40991772364944873,0.3566337139355373,inf,0.7213728498128053,0.41301807666668733,0.4191802543153572,0.42441290577581514,0.49304885724916353,inf,0.4868977614124252,0.3825666335562659,0.26516671380951107,0.31450710289489314
0.4562562873014837,0.42314017241660146,0.4032954741921848,0.5142742293818252,0.6564698666291038,0.3837506974403769,0.5323533186929101,0.3976603516703291,0.5116267386417856,0.4648978293636235,0.44758280146854956,0.540014161687216,inf,inf,0.38678110822047157,0.6213279809243635,inf,0.5211294501325595,0.40693559114642097,inf,0.38135306162201527,0.3047906119605839,0.3760546962741809,0.6400182766048711,0.4614524210933286,0.28774607286489406,0.45051218175288754,0.40673767392388344,0.3991937405233282,inf,0.6257988649843869,0.43140297555108825,0.46474013128541725,0.4598512875147045,0.5137724231161683,inf,0.5238026683284096,0.38785765799543076,0.27247840019517305,0.315720960140183
0.4271680342655965,0.3949386603860361,0.4264234090222351,0.4792884982725844,0.794328393582897,0.41416338434165023,0.48494045188849516,0.4301684315305423,0.5751077071871898,0.463075144905718,0.4702496252916087,0.49655110042561446,0.489896527741893,0.3045091811091123,0.47309016927666875,0.7973866393153076,0.4517255485268981,0.5700852164251383,0.48898554172786707,0.42962370492787416,0.35648945783357666,0.31939977606084063,0.38517532110000313,0.7304769217543876,0.44833774204672167,0.2987576827657177,0.5647760043458153,0.40916093080989646,0.4452613155797921,1.021587778783328,0.6290696133532812,0.5054224821660346,0.502877273601073,0.4516180899251525,0.6221855908957663,0.5295743456051119,0.5731153425300783,0.38477255665485316,0.2715923694279463,0.31740573434916414
0.567858763651353,0.47843698978439075,0.45330101768036046,0.5615429988601165,1.0013226534381099,0.4087994627146918,0.5012132257063412,0.46476254782613474,0.5001811464570326,0.515882517375853,0.5458994326931497,0.518144994463372,0.5366293525035413,0.3192082317899072,0.5023362174755567,0.5415117324149086,0.5144676935191865,0.6058024799169499,0.3890242501706434,0.5650370170272145,0.3373328700991927,0.3165459481202851,0.44461050347708986,0.739236055952803,0.6685737817874061,0.2985515047195803,0.5924157778361981,0.4145876082466157,0.5028120497349271,0.894373989523916,0.6460215821633378,0.6256950753201141,0.5366708287324669,0.621485808931602,0.525629384622876,0.4092532525699007,0.5530427356744848,0.399774650974381,0.2827547520771223,0.36384515655741034
0.5840305711288393,0.4427430571911217,0.5251552366913059,0.588911098739623,1.0584047328130606,0.37876226678130215,0.5633898617113895,0.392677949241475,0.5685014608307039,0.7110279675995266,0.6950720647125785,0.6234350895800687,0.5968650322249404,0.34331073762347264,0.47105320124206473,0.8814730019608163,0.5110072605713986,0.5663316237061761,0.469861509018331,0.6761979371480143,0.43100582868482484,0.3734626338145971,0.5341153228583205,0.8498120843025031,0.7156129513542122,0.3062791543821109,0.6283256075306458,0.41226518492354997,0.5653844735217162,1.0106863966917334,0.8155458398203985,0.6387343467358588,0.665535369932848,0.6586144467336124,0.5922271474342419,0.643785022948368,0.5495502580812592,0.465784186375501,0.29516731228673726,0.5179274136983025
0.6238322787129009,0.5069295101483255,0.5728317664108171,0.5885169054975926,1.1038525383013578,0.4317785812350955,0.65129347247087,0.49306332492207017,0.7424018103138231,0.7482497041834204,0.9264246068792459,0.6734097237386832,0.754172991285621,0.41745144968088543,0.4638755389670442,0.9705860263863808,0.6351501851719733,0.6372210425185495,0.49542491659477883,0.8758009067852969,0.42069411206056373,0.5049998650699445,0.5620534269254445,0.7882166129815124,0.6616575666364527,0.4099391823220959,0.8441788190007762,0.4314108487750762,0.5565206022527794,1.3106323326767513,0.8045852137235128,0.6612607274813486,0.8804361464781876,0.6873956589220575,0.7966889566184975,0.7698096129092531,0.7117933232569119,0.46188104923410006,0.3048642375218982,0.8071861266430591
0.5403246409613436,0.4870661426205263,0.6308924404871676,0.7173843439035836,0.8941843469454426,0.41176196267879256,0.7827481014470317,0.5999204981542668,0.8338269360671104,0.7981626184817633,0.8508200267580469,1.0147647067036456,0.7078310377316144,0.4273870042792813,0.47141288001076004,1.0088049797067196,0.7154519623688316,0.6870455590917554,0.44377853083969176,0.8763263493547997,0.5956305637027488,0.5653504907317056,0.54784478770242,0.6838297554892274,0.8968767042469625,0.4874591674661194,0.7460522042687776,0.45278267265621375,0.48841624218819013,1.5554297769915997,0.7876567143281258,0.7971205140759393,0.9865211514192463,0.6359353006274991,0.7934096722946965,0.7699073271001617,0.6637363174548399,0.5298880071585025,0.33459021086395546,0.6153019220526027
0.4915439702958995,0.4249714805828513,0.5732418073701944,0.8614351510200291,0.9017442430094487,0.40113318320421165,0.561823276578175,0.7150278658810789,0.8022819144508919,0.5235926858392921,0.6392408012981615,1.01644644898475,0.8293661914236848,0.4289182500138541,0.44566479934714215,0.9311681345346963,0.7944565377468377,0.5951001315290866,0.4291925046827022,1.2445135586991316,0.5810175472147153,0.49827188068279044,0.5482771243139429,0.8015090992330638,1.0277897876738349,0.5566515221656004,1.0420634875290844,0.40247932026071803,0.45548286874402855,1.3464586844401458,0.643160299314107,0.6896169511923961,1.105594208633894,0.6725071287369173,0.79950811569925,0.8198845206788461,0.7722349619990012,0.4935397089010602,0.330064638585729,0.6764256346756184
0.5167200309021924,0.4389360563045646,0.5440752321487187,0.9557778363064257,0.835241274055577,0.47383816615935664,0.6822125383347847,0.862056893454446,0.8319824811980705,0.6023619889125046,0.5988615228175196,0.7098886189827832,0.8016815847890574,0.5637104314234049,0.5317816401485425,1.2021717479444656,0.9314049466094085,0.6272370308065603,0.480708624887015,1.022125172781941,0.4805698728203531,0.4696475480939576,0.6589109289947149,0.9244962814813287,1.0842545892409758,0.5996597984303136,0.765317956219579,0.5062310168954399,0.5936291490414771,1.301110093258996,0.5714517116115428,0.8584869063890693,1.1377934628294002,0.6919628139173224,0.8116073859750532,0.7209650960359574,0.7750946699717193,0.5537143211169977,0.4670693986011203,0.5479605684045363
0.5678858417667731,0.43460634757089267,0.6071980076182997,0.8528043856378655,0.8030895977462446,0.5201312640013933,0.8332440262255296,0.8554038166216129,0.8337435522299886,0.6661599080760668,0.6596090696490579,0.6733570573835126,0.6832625296111421,0.5188173522204083,0.6500620663083071,1.0850418512045947,1.1588199234670895,0.6597841482682477,0.5705678001045894,0.8741729363580165,0.5463952267063251,0.45486921058082813,0.6909468920130744,0.8709354981659765,0.9742499238218892,0.6088199024871609,0.8801692433114289,0.45347195647120175,0.6652895869118134,1.324895797292567,0.5346799859708244,0.8635620152123353,1.1292149957938957,0.8766154118331202,0.7353772147517715,0.6608269166891709,0.7484108306874998,0.5762991240711246,0.5253109555457771,0.5532752778304814
0.6143860381232522,0.44507443043442685,0.712491906200752,0.8356752392214186,0.9894279258671083,0.5256861414919092,0.9347275387182212,0.9036769585596774,0.8878962321850156,0.5793672967198188,0.7190705344195697,0.6881321892946238,0.6903242410997756,0.4522451304373294,0.7049555691527448,1.0640745310189041,1.0245194004579365,0.5892842690816542,0.5639419218134353,1.0095536190633143,0.6946063647291516,0.5385278545984857,0.6461361577892422,0.7219556588940311,0.83544273714384,0.5282078144360639,1.0103957145457754,0.4779780979478967,0.6462813785317771,1.1332654446833332,0.5510519095380195,0.7908977131141317,1.3949959742613771,0.9013183050333522,0.691532818835432,0.9005503494391751,0.7813809634983532,0.6649658255850882,0.4884588693178038,0.5488456323903712
0.6536138950048938,0.546422257064273,0.9653890625959777,0.9080265517813331,0.9260632617709418,0.5894408491346039,0.9264899326580719,0.8517013351511579,0.7670375874350891,0.6142096024354179,0.679377564432047,0.9292073158020071,0.6955328865064224,0.5274570557703205,0.8168592876729142,1.0030152660315745,1.0769377074627202,0.6870285407732285,0.47807204986828233,1.1683566441963429,0.694254202368573,0.5948390892877694,0.7394332749734938,0.6165420564947046,0.7962406303716395,0.4983154111245508,1.155370310170556,0.47008597853313183,0.8450086173647454,0.9226758793473627,0.5763536153096809,0.9148435483531684,1.0957814638930652,0.9798689052571866,0.8047073866656264,0.9093310092522419,0.9671784294178081,0.7616827520369419,0.46595887956733995,0.4987466185689176
0.5734761550360764,0.6466968595502465,1.0021176182055493,0.8425233845948614,0.8062281115835682,0.5325171052364572,0.8914749491359084,0.8486316484635649,0.6598975475542295,0.8253254699457412,0.6606883715479231,0.9154720688700904,0.5607748764343311,0.517062731954323,0.8759311611471442,0.8059369736128142,0.9941952117143318,0.8325697881101067,0.5087287050671454,1.0174397915007678,0.7669226633310912,0.7859542198269271,0.9067351877037699,0.8439308265855616,0.9865954192169204,0.4362711844250143,0.9404096160732486,0.4677257578284406,0.9537214211490089,0.975135295941008,0.7082105186244251,0.9046728634771724,0.9281146104133305,0.9826788744874083,0.7204037659226227,0.8907213440450223,1.0917330761563748,0.8350163017291972,0.46694560818960573,0.5300857205487839
0.6829466319990658,0.5933372085648327,0.9072717595873784,0.8551537767564769,0.8755612525603439,0.6301787934796811,0.8767325706859512,0.9657674446522417,0.847462695494558,0.9135306819689621,0.729839708611437,0.9213369503123404,0.6956511784600384,0.5285552521092397,0.8590116420720376,0.8878726063687047,1.0192649452925788,1.020722846559241,0.5743583669683858,0.9181440537237726,0.723841016398865,0.8130097568244241,0.9087132241267731,0.801959950370983,1.0711435838540382,0.44195563492902257,1.2730288657388331,0.5296405169470063,1.009189736752789,1.037748907666601,0.6857306973954886,0.8512281442313873,1.0772459890500439,0.9108149737376448,0.5932659145435804,0.9197296465956287,1.0709005663682483,0.8339202805235302,0.562895542984593,0.6495069528869225
0.7347608162583802,0.544980132098991,0.734649060776953,0.9789268987525849,0.9517282032947604,0.6400780870386064,0.7465962944353394,1.0346859058292988,0.8806759709634892,0.9287187421928189,0.7617084956988168,0.8704261116822118,0.8209044017386754,0.5214175395404148,0.8878446656375696,1.0315350348384,0.8746341507858924,1.029177852223306,0.6258943674604354,0.8295220858553358,0.7084812551373207,0.7294213516502571,0.8278479987834315,0.7080032710637155,0.9389878003432762,0.39132642446613924,1.167676270893971,0.5672185733658996,0.9244015956852493,0.818284919070557,0.6965817711842444,0.8267712936516902,1.1115475889416861,0.972446555775886,0.5613639484177637,1.091227770429465,0.8124281285459412,0.7894485060725958,0.6617199952353714,0.7511406777069887
0.7416905459550239,0.6362098814521446,0.655905941968159,0.8718637146336291,0.9237776694489475,0.691239000014988,0.7225681752364672,0.9923612127942683,0.705691345909232,0.904910157929642,0.8415986880715627,0.8207419694843153,0.7550947958224637,0.5464570459555247,0.9263917321326584,1.084871756812757,0.7820882121388739,1.0908788625605428,0.6959426133545378,0.824118248883169,0.7338050055410494,0.7303010734015096,0.7779243981929139,0.704589303349222,0.7667167784818042,0.49349677449316764,0.9566093774659319,0.5746043295997166,0.7911047188452571,0.8237709603433742,0.6643144974634685,0.9619622897676773,0.930923647530977,0.951868382810985,0.570361975963746,1.189381826753847,0.7642009936772144,0.8896542627338976,0.6430212556754571,0.8043146717629852
0.8604959130514566,0.7392780953202696,0.6404222850977035,0.7394928443230239,0.9688421809678667,0.7702115223523948,0.7024330224334192,0.9480747936604864,0.6406415047686258,0.9009423047169702,0.8585436208106574,0.8968595398346894,0.731274742821642,0.5792738925824721,0.8648564271474828,1.0971071930564016,0.9082165546797201,0.9931183933067068,0.661631000695772,0.6868051378197204,0.850214119000234,0.6856070695539538,0.7211948220568429,0.7352336844807419,0.9020264481354485,0.547874361348412,0.7759641105391463,0.5463091254177138,0.6896715971634754,0.7681483603955668,0.6472374242529959,0.9147213834474708,0.8358188419797787,0.9084654071839673,0.5478642741706379,0.993530856767281,0.8206607136049141,0.914901122573981,0.5764862133877608,0.8756719928236439
0.8622957061212422,0.7574596532542709,0.7420923378725945,0.7102143140305036,1.0068210214780964,0.8291293113465497,0.6786112401784634,1.017392645939027,0.6505306733279997,0.927851822269926,0.838480061443899,0.8738263425658523,0.7282147092607049,0.5591813379773033,0.8431413920384,1.0106338941180408,0.939873170930346,0.9355214418269753,0.5677764039560202,0.6816218152697135,0.9330950859434023,0.6912750336866733,0.771831856944179,0.7587302735252245,0.9817852940556879,0.5975513421763446,0.7916812423367265,0.5257491418414356,0.606019768373603,0.8742875286300388,0.6509269318407308,0.8053775997561367,1.0137097536654787,0.8540625934403596,0.5792256251470818,0.8049001730113762,0.7729897810295807,0.9396573203475223,0.5823652416107022,0.90880388374448
0.8026683383148883,0.757708732399796,0.7698753779470487,0.7837009756964661,0.9788433796941461,0.882739667840327,0.8163821721466692,0.8865255377194938,0.615916309581265,0.9138516329206783,0.7575485955660664,0.896443573362854,0.875848325547003,0.5885118321564587,0.7995714141764405,0.8734253115770975,1.0566359626043225,0.9647643484736543,0.5891823944958149,0.668466087891783,1.076545843540609,0.6769690110710093,0.7836521909373102,0.8216094329071651,0.832386661337961,0.6052428271017146,0.9993146083327958,0.5705426648708788,0.64639648520017,1.0335134128096626,0.618605944662858,0.832269741789903,0.966889432651969,0.8199242972946323,0.5761107940702038,0.8485972274673949,0.7407047164776633,0.8942214282661405,0.6063828035621655,0.850416718890559
0.6885112674571737,0.7036095477621969,0.7740740012694592,0.7922177970257284,0.9267720233431204,0.846125500375294,0.8686444189022362,0.7270026282769616,0.5724026756450316,0.887992008020695,0.7269873627228134,0.97931677601833,0.9354897731923604,0.5632946324464057,0.7272454209833875,0.838571976249578,1.0245765981962125,0.9033667028206358,0.562255518730896,0.7402127306560367,1.2241042852036628,0.641677783791662,0.7611140336045742,0.8995288439415539,0.6604976715683638,0.5710172538263821,1.03065579489525,0.6458036710019742,0.622105385951698,0.9730411342879923,0.6698737429703233,0.8225517841116621,0.9039765967448784,0.7931939948258379,0.58204219676717,0.9464335183045001,0.8178606417890673,0.8757572444142325,0.5961571749921608,0.790918409759212
0.7904965893119678,0.647323726895257,0.9633776997306159,0.8826731597808718,0.8614448664581557,0.8133312108490565,0.8371516998867531,0.6934202206641279,0.5333835149705913,0.8657927737271139,0.7253760490555824,0.9822483909659219,0.8090478900245428,0.5299037249303327,0.8064012573609716,0.8321879077328298,0.9349697331681547,0.7682792402960269,0.5292417382690737,0.9049785843145057,1.178467623424941,0.7151571650567606,0.712310947793963,0.9425862553914368,0.5469318952300399,0.5280391083208669,0.9672109223103728,0.6920836827135098,0.6506300752333988,0.8334935345769413,0.7123008344323557,0.7369527455332892,0.918598418716297,0.8194445322113185,0.6963125632892488,0.9929120087047483,0.8579117426177759,0.7589214505149042,0.5533012162146682,0.7254183185712203
0.7340817929358799,0.6837173934393173,0.9704095686177016,1.044297959895966,0.86494322827643,0.8290082957794519,0.8307870227440581,0.7221750316079142,0.6725675001579224,0.8605785692596828,0.7200383438264006,0.9834581303408875,0.5927667645070764,0.5796643136813778,0.8471824376921797,0.9051416238335607,0.8238070450602123,0.757433011084565,0.5767332596067902,0.8444482106968184,0.8822234686550168,0.7383179359622148,0.7741460680565784,0.9303146490241259,0.65977234775065,0.5036432193379835,0.9242750423765659,0.6987135489231279,0.7916332613377874,0.7837294565347004,0.6888763437300849,0.8381783971874813,0.8797136329574925,0.8300907051890426,0.8199110274482037,0.9381373530403515,0.8866493103024923,0.7660458620999543,0.5527609169890145,0.7459845849463665
0.6913052460145007,0.6863437059184606,0.9780432063393465,0.9968258684106458,0.894956862967024,1.0271706710168658,0.8764144774720599,0.7538707915827715,0.7128848275245401,0.8583795733455512,0.6424551836363143,0.9790595064017302,0.6125605435851247,0.6210798635253331,0.8700432980332083,0.9383051509920167,0.7650719750041497,0.8407668084637084,0.5197146998178661,0.683426173448252,0.7143890337282023,0.7167662717291823,0.815059853557809,0.8773203082447122,0.7445686415446894,0.4696667645763354,0.9689175846837322,0.7047883850746961,0.9512838848413168,0.8129635586380631,0.66090691545256,0.8867060499349042,0.8905343860324353,0.822594787479564,0.8294624446958189,0.8422782898058774,0.879080424671392,0.797318217244063,0.5670544660149592,0.8256082313563313
0.6201024463398866,0.6523154754132257,0.9758345566653931,0.7897663330990969,0.887944869941739,1.097269341628945,0.8739712551112451,0.7045875497983343,0.7244494757897637,0.8470894838017299,0.7868625978118874,0.8189944195521335,0.6545207871470898,0.584961818633994,0.7650468256499127,0.8966759805445332,0.7245503524712155,0.8113762812452997,0.46597473802812267,0.6442185139337505,0.5924609433536873,0.7233473617104723,0.761517940972186,0.8131005737890188,0.8043759585808098,0.4922434055019171,1.0484190454125724,0.7632216402354841,1.0664982819090965,0.7149277515620711,0.616953960339603,0.8829861299469358,0.8314985442736005,0.7511657488161154,0.706222384426322,0.8535265738158249,0.7690687842511066,0.7402255953889086,0.5863791822827608,0.8460815429377389
0.5967994855967108,0.6365389778708044,0.8973545695333586,0.8092800598569279,0.8077408259821705,1.0178915005002058,0.814376140446112,0.60467106389807,0.6822642011905689,0.8443241511065668,0.8632769266899697,0.6351392376035088,0.7124924856412276,0.5319890670791584,0.7132946284872306,0.8454768232843919,0.7356965004361046,0.7673593917083293,0.4672825712671271,0.6715912635216561,0.5021668667004767,0.7798073536946875,0.6995059692195782,0.7691621292848332,0.8516228908953809,0.5953685957411078,1.078673570271431,0.8410956085738739,1.10309671504044,0.6884528007028693,0.6444618986389822,0.8039448953377824,0.7071262179996496,0.6150672288755308,0.598174567551196,0.8371662690589868,0.703820740902433,0.7606639168109813,0.5692938206814733,0.826487753116876
0.62491701790043,0.6127885057033229,0.8552450629817576,0.7496337765733208,0.6683298794410925,0.9699524926905287,0.7958405737848234,0.646140397399133,0.742398103209313,0.8481292130239215,0.9219257897533292,0.4719675681623333,0.676481419094967,0.47573295459647297,0.706934342661783,0.8637221189883539,0.7222646712058152,0.756910985759279,0.548034061989201,0.7155117735415618,0.5538530023253366,0.837000806162384,0.7765149627538582,0.743435280860697,0.8563280799337082,0.6771030561035299,1.0499396506185552,0.8916655139063874,1.07868974683308,0.7124201895862695,0.603544257831115,0.6922720513678879,0.7724337990327387,0.6537673939197574,0.5915808608847405,0.8032253415280182,0.727290822522605,0.8300226313272946,0.5030459386890351,0.839942500872882
